Date,Open,High,Low,Close,Adj Close,Volume
2014-07-24,72.110001,72.370003,70.690002,70.760002,68.510925,14100
2014-07-25,70.750000,71.000000,70.500000,70.879997,68.627106,14500
2014-07-28,70.870003,71.180000,70.639999,70.830002,68.578697,22800
2014-07-29,70.919998,71.129997,70.279999,70.699997,68.452835,15100
2014-07-30,70.750000,71.010002,70.000000,70.080002,68.093338,11000
2014-07-31,69.750000,70.410004,68.750000,69.820000,67.840698,32700
2014-08-01,69.820000,70.330002,69.120003,69.279999,67.316002,14800
2014-08-04,69.730003,70.620003,69.199997,70.559998,68.559715,24000
2014-08-05,70.860001,71.660004,70.089996,70.629997,68.627716,17400
2014-08-06,72.000000,72.419998,71.139999,71.680000,69.647980,21000
2014-08-07,71.430000,72.410004,71.050003,72.160004,70.114349,13600
2014-08-08,72.320000,73.940002,72.320000,73.279999,71.202599,21000
2014-08-11,73.480003,74.269997,73.260002,74.150002,72.047943,19100
2014-08-12,74.150002,74.500000,73.720001,74.169998,72.067383,15400
2014-08-13,74.430000,74.790001,74.059998,74.250000,72.145119,12200
2014-08-14,74.449997,74.449997,73.209999,73.900002,71.805031,15900
2014-08-15,74.650002,74.989998,73.610001,74.250000,72.145119,17800
2014-08-18,74.870003,75.110001,74.059998,75.099998,72.971039,25700
2014-08-19,75.250000,76.029999,74.639999,75.900002,73.748344,26700
2014-08-20,75.489998,76.269997,75.059998,75.239998,73.107033,15100
2014-08-21,75.279999,75.279999,74.500000,75.169998,73.039024,15800
2014-08-22,75.150002,75.309998,74.540001,74.599998,72.485184,12800
2014-08-25,75.220001,75.410004,74.010002,74.099998,71.999367,9200
2014-08-26,74.029999,74.699997,73.550003,73.739998,71.649590,12200
2014-08-27,73.830002,73.830002,72.720001,73.389999,71.309479,11000
2014-08-28,73.180000,73.889999,72.860001,73.250000,71.173470,13300
2014-08-29,73.440002,74.410004,73.260002,74.360001,72.251991,12100
2014-09-02,74.839996,76.830002,74.820000,76.510002,74.341042,24800
2014-09-03,76.510002,76.849998,74.540001,75.589996,73.447121,38600
2014-09-04,75.529999,76.959999,75.510002,75.910004,73.758080,25900
2014-09-05,75.919998,77.070000,74.559998,74.610001,72.494911,10400
2014-09-08,74.750000,75.529999,74.010002,75.330002,73.194504,23900
2014-09-09,75.320000,75.500000,74.510002,75.010002,72.883568,19700
2014-09-10,75.860001,76.209999,75.250000,75.620003,73.476280,11600
2014-09-11,75.089996,76.459999,75.089996,76.040001,73.884377,7900
2014-09-12,76.250000,76.449997,75.440002,76.449997,74.282738,22100
2014-09-15,76.470001,76.470001,75.839996,76.260002,74.098152,12000
2014-09-16,76.470001,77.000000,76.190002,76.849998,74.671410,12000
2014-09-17,76.540001,76.820000,76.000000,76.180000,74.020393,15500
2014-09-18,76.389999,76.410004,75.230003,75.389999,73.252800,11100
2014-09-19,76.250000,77.830002,75.400002,77.410004,75.215546,69800
2014-09-22,76.919998,77.769997,76.750000,77.120003,74.933754,14100
2014-09-23,77.000000,77.750000,75.900002,77.019997,74.836594,20000
2014-09-24,77.019997,77.470001,76.400002,76.849998,74.671410,8400
2014-09-25,76.919998,77.449997,74.500000,75.510002,73.369392,23100
2014-09-26,75.379997,77.309998,75.000000,75.739998,73.592865,11400
2014-09-29,74.980003,75.480003,74.559998,74.970001,72.844688,13500
2014-09-30,75.050003,75.220001,74.410004,74.629997,72.514336,20500
2014-10-01,74.260002,74.709999,73.500000,74.129997,72.028503,16900
2014-10-02,73.959999,74.750000,73.040001,73.870003,71.775887,7300
2014-10-03,74.529999,76.660004,74.370003,76.059998,73.903801,16600
2014-10-06,76.589996,76.839996,75.629997,76.059998,73.903801,10000
2014-10-07,75.580002,76.470001,75.440002,75.750000,73.602600,20300
2014-10-08,75.370003,78.910004,75.070000,78.690002,76.459236,38700
2014-10-09,78.250000,78.699997,76.800003,77.019997,74.836594,13500
2014-10-10,76.820000,79.519997,76.269997,78.589996,76.362083,28300
2014-10-13,78.940002,81.019997,78.639999,80.550003,78.266502,28100
2014-10-14,80.669998,83.419998,80.459999,82.550003,80.209831,53000
2014-10-15,82.279999,83.470001,80.269997,82.839996,80.491600,38500
2014-10-16,81.330002,83.150002,81.209999,82.029999,79.704567,26100
2014-10-17,83.379997,83.379997,81.180000,81.510002,79.199310,19800
2014-10-20,80.610001,81.610001,78.720001,81.320000,79.014687,14500
2014-10-21,81.199997,81.290001,79.769997,81.279999,78.975815,39400
2014-10-22,81.019997,81.690002,80.220001,81.629997,79.315887,20700
2014-10-23,81.900002,82.790001,79.570000,81.980003,79.656006,27900
2014-10-24,81.980003,82.610001,81.519997,82.610001,80.268097,10500
2014-10-27,82.680000,83.470001,81.570000,83.080002,80.724800,12200
2014-10-28,83.690002,87.330002,82.699997,87.050003,84.582253,33900
2014-10-29,86.900002,87.970001,85.059998,86.959999,84.738182,24300
2014-10-30,87.230003,89.290001,86.959999,89.290001,87.008636,16600
2014-10-31,89.500000,91.290001,89.370003,90.440002,88.129257,33800
2014-11-03,89.779999,91.330002,89.370003,91.309998,88.977020,25100
2014-11-04,90.419998,92.440002,89.839996,91.410004,89.074471,21000
2014-11-05,91.860001,92.809998,89.349998,90.650002,88.333893,14100
2014-11-06,90.379997,91.050003,89.000000,90.820000,88.499527,14300
2014-11-07,90.099998,92.120003,89.000000,90.000000,87.700500,16300
2014-11-10,90.379997,90.379997,87.540001,88.959999,86.687057,24600
2014-11-11,88.610001,90.430000,87.790001,90.269997,87.963585,10700
2014-11-12,89.949997,91.440002,89.599998,91.190002,88.860077,19100
2014-11-13,90.589996,92.000000,89.790001,90.080002,87.778458,13000
2014-11-14,90.160004,91.980003,90.010002,91.680000,89.337555,17800
2014-11-17,91.529999,91.900002,90.199997,90.620003,88.304642,18100
2014-11-18,91.290001,92.389999,90.699997,91.489998,89.152420,12800
2014-11-19,91.699997,93.419998,90.400002,91.680000,89.337555,25200
2014-11-20,91.910004,92.839996,90.230003,92.459999,90.097641,25000
2014-11-21,93.269997,93.980003,92.190002,92.489998,90.126869,13200
2014-11-24,91.790001,93.540001,91.730003,93.430000,91.042839,10100
2014-11-25,93.519997,94.129997,92.180000,92.389999,90.029427,9400
2014-11-26,92.879997,93.720001,92.050003,93.370003,90.984398,6800
2014-11-28,93.730003,95.650002,93.730003,94.559998,92.143967,11600
2014-12-01,93.059998,93.559998,86.279999,86.349998,84.143745,80500
2014-12-02,86.040001,89.489998,84.309998,88.220001,85.965958,407800
2014-12-03,88.930000,89.360001,86.709999,87.290001,85.059723,35700
2014-12-04,86.870003,89.889999,85.430000,88.160004,85.907501,23800
2014-12-05,87.930000,89.919998,87.400002,89.339996,87.057343,22400
2014-12-08,88.879997,89.339996,85.320000,86.029999,83.831924,31600
2014-12-09,85.000000,86.699997,83.089996,86.480003,84.270439,21900
2014-12-10,86.309998,87.559998,84.809998,85.129997,82.954910,25600
2014-12-11,84.970001,88.860001,84.970001,88.419998,86.160866,30100
2014-12-12,87.440002,89.730003,84.440002,84.570000,82.409225,17800
2014-12-15,84.800003,84.949997,82.320000,82.660004,80.548050,29500
2014-12-16,82.720001,85.040001,82.720001,83.809998,81.668640,20000
2014-12-17,84.519997,87.199997,84.519997,87.199997,84.972023,16100
2014-12-18,88.000000,88.820000,86.570000,88.720001,86.453186,17700
2014-12-19,88.389999,88.720001,86.290001,86.739998,84.523788,30800
2014-12-22,87.279999,87.930000,86.250000,87.639999,85.400780,17300
2014-12-23,87.470001,88.570000,86.239998,87.739998,85.498230,20000
2014-12-24,87.750000,88.400002,86.900002,88.190002,85.936745,4800
2014-12-26,88.750000,89.199997,87.750000,88.550003,86.287544,7800
2014-12-29,88.669998,89.209999,87.199997,87.940002,85.693123,12600
2014-12-30,87.599998,90.040001,87.510002,88.309998,86.053665,16300
2014-12-31,88.989998,90.250000,88.000000,88.029999,85.780807,21100
2015-01-02,88.790001,90.099998,86.900002,89.870003,87.573807,30300
2015-01-05,89.070000,90.029999,88.370003,89.199997,86.920921,13600
2015-01-06,89.199997,89.629997,88.000000,88.589996,86.326515,11800
2015-01-07,89.370003,89.489998,88.000000,89.129997,86.852730,13000
2015-01-08,89.379997,90.199997,88.150002,90.180000,87.875885,12400
2015-01-09,89.809998,90.250000,88.440002,90.220001,87.914886,17700
2015-01-12,89.650002,90.790001,89.529999,90.230003,87.924614,9900
2015-01-13,90.769997,91.559998,90.000000,91.300003,88.967293,12800
2015-01-14,90.349998,91.599998,89.480003,91.599998,89.259613,10200
2015-01-15,92.300003,93.889999,90.620003,93.860001,91.461884,23400
2015-01-16,93.410004,95.989998,92.419998,95.989998,93.537453,32900
2015-01-20,95.419998,99.080002,94.839996,98.470001,95.954079,19100
2015-01-21,98.699997,99.529999,98.000000,99.400002,96.860321,17700
2015-01-22,99.500000,102.889999,98.879997,102.849998,100.222153,12300
2015-01-23,102.250000,104.800003,100.480003,104.010002,101.352539,42300
2015-01-26,104.860001,105.699997,100.320000,105.070000,102.385460,19700
2015-01-27,105.000000,105.000000,102.169998,103.930000,101.274582,28200
2015-01-28,103.510002,104.529999,99.459999,101.029999,98.686058,23900
2015-01-29,100.970001,101.540001,97.629997,98.690002,96.400352,33800
2015-01-30,97.699997,100.139999,96.360001,97.540001,95.277031,28500
2015-02-02,97.000000,98.099998,95.959999,97.279999,95.023071,28900
2015-02-03,97.919998,99.589996,96.389999,98.540001,96.253830,26100
2015-02-04,99.000000,102.519997,98.160004,101.580002,99.223305,31700
2015-02-05,102.419998,102.419998,100.339996,101.919998,99.555389,12000
2015-02-06,101.650002,102.309998,100.300003,100.500000,98.168365,24400
2015-02-09,99.849998,100.389999,98.900002,99.680000,97.367371,18500
2015-02-10,100.570000,101.349998,99.059998,100.150002,97.826477,18200
2015-02-11,99.769997,100.459999,99.500000,99.519997,97.211090,9800
2015-02-12,100.089996,100.529999,99.940002,100.290001,97.963219,6300
2015-02-13,100.639999,100.980003,98.919998,100.769997,98.432098,15900
2015-02-17,100.790001,100.940002,99.000000,100.320000,97.992546,19300
2015-02-18,100.000000,102.980003,99.199997,102.940002,100.551735,18800
2015-02-19,102.139999,103.239998,101.070000,101.790001,99.428429,15800
2015-02-20,101.889999,103.989998,101.209999,102.239998,99.867981,20300
2015-02-23,101.760002,103.860001,100.949997,102.760002,100.375923,18100
2015-02-24,102.180000,103.989998,100.330002,103.379997,100.981529,13400
2015-02-25,103.949997,104.000000,102.300003,103.589996,101.186661,6300
2015-02-26,104.190002,104.930000,103.279999,103.800003,101.391792,12900
2015-02-27,104.250000,107.389999,104.000000,104.389999,101.968102,13200
2015-03-02,105.000000,106.470001,105.000000,105.650002,103.198868,9000
2015-03-03,105.739998,106.690002,105.419998,106.370003,103.902168,20300
2015-03-04,106.000000,106.330002,103.480003,104.239998,101.821587,23200
2015-03-05,104.300003,104.580002,99.279999,101.410004,99.057236,46800
2015-03-06,100.720001,103.050003,100.419998,102.010002,99.643341,23800
2015-03-09,102.389999,105.980003,102.389999,105.680000,103.228188,33000
2015-03-10,104.279999,106.000000,103.000000,104.839996,102.407661,21800
2015-03-11,104.690002,105.430000,103.510002,103.639999,101.235512,19500
2015-03-12,104.699997,107.029999,103.989998,106.480003,104.009613,23700
2015-03-13,105.699997,106.970001,105.010002,106.650002,104.175659,21900
2015-03-16,106.650002,108.000000,105.709999,107.900002,105.396683,16900
2015-03-17,107.919998,107.919998,105.699997,106.169998,103.706802,10000
2015-03-18,106.769997,107.800003,105.839996,107.000000,104.517548,14100
2015-03-19,107.000000,107.150002,105.120003,106.769997,104.292885,12300
2015-03-20,107.000000,108.000000,106.370003,107.589996,105.093857,17800
2015-03-23,108.000000,108.000000,107.180000,107.389999,104.898506,16100
2015-03-24,107.750000,109.660004,107.459999,108.879997,106.353928,24100
2015-03-25,109.480003,109.959999,106.879997,106.879997,104.400330,16400
2015-03-26,107.480003,107.480003,105.120003,106.970001,104.488274,17400
2015-03-27,107.110001,112.000000,106.519997,111.570000,108.981522,27000
2015-03-30,112.580002,116.110001,111.599998,113.570000,110.935120,20200
2015-03-31,113.879997,113.989998,112.139999,113.059998,110.436943,10200
2015-04-01,113.599998,114.239998,112.430000,114.000000,111.355148,14900
2015-04-02,114.089996,115.000000,113.720001,114.519997,111.863068,18000
2015-04-06,113.989998,115.839996,113.989998,115.430000,112.751984,36600
2015-04-07,115.660004,115.760002,114.820000,115.709999,113.025490,13000
2015-04-08,116.000000,116.000000,115.199997,116.000000,113.308754,13800
2015-04-09,116.449997,116.449997,114.050003,114.510002,111.853325,18100
2015-04-10,114.320000,115.989998,114.239998,115.860001,113.172012,19500
2015-04-13,116.029999,116.029999,114.650002,115.070000,112.400314,16100
2015-04-14,115.050003,115.980003,114.820000,115.300003,112.625000,8100
2015-04-15,115.860001,115.959999,114.860001,115.110001,112.439400,9300
2015-04-16,114.550003,115.199997,114.379997,115.050003,112.380798,8200
2015-04-17,114.120003,115.019997,111.309998,111.320000,108.737320,15700
2015-04-20,112.680000,113.750000,112.529999,113.699997,111.062103,7400
2015-04-21,113.360001,114.980003,112.129997,114.730003,112.068222,10400
2015-04-22,115.000000,115.489998,113.809998,114.190002,111.540749,10500
2015-04-23,114.000000,114.760002,112.070000,113.040001,110.417427,17200
2015-04-24,113.320000,114.110001,113.000000,113.360001,110.730003,8300
2015-04-27,113.500000,114.599998,113.410004,114.010002,111.364914,9700
2015-04-28,114.529999,114.529999,113.709999,113.949997,111.306297,8300
2015-04-29,113.970001,114.500000,111.199997,111.459999,109.113457,12400
2015-04-30,111.500000,114.040001,111.500000,113.000000,110.621056,28500
2015-05-01,113.940002,113.940002,111.510002,111.510002,109.162415,12000
2015-05-04,112.540001,113.300003,111.339996,112.320000,109.955360,13300
2015-05-05,111.669998,112.470001,111.260002,112.250000,109.886841,22100
2015-05-06,111.470001,113.750000,111.269997,113.260002,110.875572,18700
2015-05-07,112.860001,113.669998,112.000000,113.000000,110.621056,13700
2015-05-08,113.379997,113.699997,112.180000,113.199997,110.816841,10900
2015-05-11,112.570000,114.510002,112.570000,113.160004,110.777679,22600
2015-05-12,112.790001,113.000000,111.260002,111.260002,108.917664,25900
2015-05-13,111.690002,112.879997,111.199997,111.769997,109.416939,20200
2015-05-14,112.940002,113.000000,111.519997,112.470001,110.102196,15300
2015-05-15,112.699997,113.239998,112.139999,112.519997,110.151154,11100
2015-05-18,112.120003,113.089996,111.070000,113.080002,110.699371,22300
2015-05-19,113.000000,114.199997,113.000000,113.870003,111.472725,14200
2015-05-20,114.000000,115.930000,113.209999,115.430000,112.999893,22000
2015-05-21,115.930000,116.400002,114.110001,114.400002,111.991562,16400
2015-05-22,114.919998,115.919998,112.620003,113.000000,110.621056,13600
2015-05-26,112.970001,114.290001,112.709999,113.000000,110.621056,21600
2015-05-27,113.050003,114.019997,113.000000,113.550003,111.159470,14100
2015-05-28,112.930000,113.120003,112.089996,112.529999,110.160957,9600
2015-05-29,112.980003,114.000000,112.070000,113.570000,111.179031,16500
2015-06-01,116.489998,122.750000,113.669998,122.500000,119.921043,95500
2015-06-02,122.169998,125.150002,120.379997,123.279999,120.684624,128500
2015-06-03,122.930000,124.779999,122.930000,124.019997,121.409035,39800
2015-06-04,124.470001,125.629997,123.029999,124.309998,121.692940,42100
2015-06-05,124.000000,124.760002,122.199997,123.849998,121.242622,33600
2015-06-08,123.269997,124.199997,121.000000,123.019997,120.430084,21200
2015-06-09,123.150002,123.150002,121.260002,121.709999,119.147675,21900
2015-06-10,122.180000,123.760002,122.000000,122.410004,119.832932,19100
2015-06-11,122.779999,124.540001,122.779999,123.889999,121.281769,14900
2015-06-12,123.190002,124.070000,122.389999,123.000000,120.410507,15800
2015-06-15,122.430000,123.260002,121.260002,122.980003,120.390938,21800
2015-06-16,122.879997,125.239998,122.000000,124.739998,122.113892,28400
2015-06-17,125.400002,130.679993,124.769997,130.440002,127.693878,35600
2015-06-18,130.479996,133.589996,124.010002,133.130005,130.327255,27600
2015-06-19,133.979996,137.990005,133.529999,137.210007,134.321335,48500
2015-06-22,141.080002,145.929993,139.259995,144.490005,141.448090,68900
2015-06-23,146.000000,146.000000,143.000000,144.250000,141.213150,46900
2015-06-24,143.779999,145.979996,143.289993,143.320007,140.302734,32100
2015-06-25,144.419998,146.550003,143.130005,145.529999,142.466171,31500
2015-06-26,145.630005,149.399994,145.630005,148.979996,145.843567,55000
2015-06-29,148.899994,153.039993,146.949997,149.630005,146.479889,49500
2015-06-30,152.759995,152.759995,149.940002,151.070007,147.889572,36000
2015-07-01,151.929993,155.639999,151.110001,155.410004,152.138214,42700
2015-07-02,155.059998,156.690002,151.580002,153.330002,150.101990,44100
2015-07-06,155.279999,155.750000,152.289993,154.740005,151.482315,36600
2015-07-07,153.740005,155.449997,150.600006,152.940002,149.720230,36300
2015-07-08,152.000000,155.509995,151.880005,153.470001,150.239059,28000
2015-07-09,153.399994,155.460007,153.169998,154.080002,150.836182,24400
2015-07-10,155.190002,165.330002,154.419998,164.350006,160.889999,53000
2015-07-13,159.160004,170.350006,159.160004,168.429993,164.884079,63300
2015-07-14,168.949997,171.990005,167.000000,170.919998,167.321655,47100
2015-07-15,172.000000,175.500000,171.059998,172.059998,168.437683,61200
2015-07-16,173.000000,173.720001,148.059998,154.350006,151.100540,136500
2015-07-17,154.350006,162.929993,149.729996,162.199997,158.785248,100900
2015-07-20,163.949997,164.089996,151.699997,155.000000,151.736847,112300
2015-07-21,155.250000,156.789993,152.000000,152.619995,149.406967,105200
2015-07-22,150.710007,153.440002,150.000000,152.789993,149.573349,33900
2015-07-23,152.210007,153.699997,146.570007,147.940002,144.825470,59600
2015-07-24,147.970001,153.000000,147.919998,151.619995,148.427979,42300
2015-07-27,151.020004,157.539993,149.660004,157.509995,154.193954,58300
2015-07-28,161.000000,161.000000,155.009995,156.910004,153.606644,51400
2015-07-29,157.179993,158.800003,153.080002,155.000000,151.978958,51300
2015-07-30,153.410004,160.399994,153.410004,159.479996,156.371643,32600
2015-07-31,158.270004,162.639999,157.770004,162.000000,158.842560,48800
2015-08-03,163.070007,163.070007,156.020004,160.240005,157.116852,41500
2015-08-04,160.250000,166.770004,157.619995,165.000000,161.784073,85100
2015-08-05,170.000000,174.100006,165.059998,165.770004,162.539063,57000
2015-08-06,167.220001,170.000000,160.440002,162.110001,158.950424,44500
2015-08-07,162.000000,167.520004,160.320007,163.279999,160.097595,25700
2015-08-10,164.550003,166.970001,161.399994,162.520004,159.352402,46100
2015-08-11,162.449997,164.199997,161.070007,162.259995,159.097488,32700
2015-08-12,160.259995,162.630005,160.259995,160.860001,157.724762,31100
2015-08-13,161.309998,162.940002,160.509995,160.570007,157.440430,33400
2015-08-14,160.220001,163.289993,160.220001,162.850006,159.675980,35200
2015-08-17,161.539993,166.320007,161.539993,166.320007,163.078369,18900
2015-08-18,166.169998,166.169998,163.220001,164.699997,161.489960,43800
2015-08-19,164.350006,164.759995,160.669998,161.250000,158.107178,34600
2015-08-20,160.699997,160.699997,155.960007,158.619995,155.528397,43100
2015-08-21,156.419998,156.929993,152.470001,154.149994,151.145554,42800
2015-08-24,144.500000,155.990005,126.309998,155.550003,152.518265,118700
2015-08-25,160.800003,162.000000,156.789993,160.550003,157.420822,44300
2015-08-26,163.179993,163.179993,158.809998,161.800003,158.646454,41100
2015-08-27,162.600006,162.990005,152.190002,155.830002,152.792831,44100
2015-08-28,155.100006,157.559998,151.679993,157.559998,154.489090,59600
2015-08-31,155.979996,158.929993,152.490005,154.229996,151.223984,46400
2015-09-01,152.500000,155.179993,152.029999,154.139999,151.135773,75000
2015-09-02,154.399994,159.309998,153.380005,159.309998,156.204971,26700
2015-09-03,159.000000,165.259995,158.470001,163.199997,160.019135,43500
2015-09-04,162.520004,162.919998,156.160004,157.350006,154.283188,32800
2015-09-08,159.110001,168.000000,158.639999,165.270004,162.048782,45500
2015-09-09,166.500000,167.679993,160.119995,160.789993,157.656143,39800
2015-09-10,160.479996,163.160004,160.050003,162.000000,158.842560,29800
2015-09-11,160.639999,163.500000,160.639999,163.050003,159.872070,32600
2015-09-14,162.699997,167.100006,161.300003,164.309998,161.107529,39200
2015-09-15,165.279999,165.529999,162.830002,164.600006,161.391876,39900
2015-09-16,165.399994,165.669998,163.539993,165.000000,161.784073,28200
2015-09-17,164.720001,173.100006,164.720001,171.179993,167.843628,43200
2015-09-18,171.149994,174.089996,163.630005,166.350006,163.107742,127800
2015-09-21,168.350006,169.809998,164.399994,169.270004,165.970825,33800
2015-09-22,171.289993,171.779999,165.740005,170.429993,167.108231,50600
2015-09-23,171.149994,173.779999,170.869995,173.229996,169.853668,31400
2015-09-24,172.880005,186.630005,172.880005,185.309998,181.698242,77800
2015-09-25,189.899994,194.429993,187.740005,189.130005,185.443771,95100
2015-09-28,190.119995,194.729996,189.289993,192.389999,188.640244,64900
2015-09-29,192.160004,195.729996,189.860001,193.699997,189.924713,47100
2015-09-30,195.649994,199.869995,192.910004,193.380005,189.610947,131600
2015-10-01,192.809998,193.339996,190.580002,191.000000,187.277298,43900
2015-10-02,190.080002,195.149994,188.529999,195.149994,191.346420,36300
2015-10-05,195.059998,199.059998,195.059998,198.830002,194.954727,46800
2015-10-06,199.630005,207.330002,197.910004,206.690002,202.661545,66100
2015-10-07,206.750000,220.929993,205.330002,217.460007,213.221588,128800
2015-10-08,218.070007,219.949997,208.000000,210.869995,206.760056,81300
2015-10-09,210.880005,215.929993,210.880005,214.309998,210.132996,40600
2015-10-12,213.529999,215.970001,212.309998,215.820007,211.613571,36000
2015-10-13,215.000000,218.779999,214.289993,214.820007,210.633057,40700
2015-10-14,215.820007,216.000000,211.009995,211.630005,207.505249,34500
2015-10-15,212.630005,213.300003,210.070007,212.570007,208.426926,24700
2015-10-16,213.570007,213.729996,211.419998,212.000000,207.867996,44300
2015-10-19,213.139999,215.009995,211.710007,212.550003,208.407303,52100
2015-10-20,211.550003,214.389999,210.729996,214.389999,210.211411,30300
2015-10-21,214.660004,214.660004,210.589996,211.199997,207.083649,27900
2015-10-22,212.000000,213.720001,210.550003,212.630005,208.485733,38200
2015-10-23,214.750000,214.750000,210.880005,212.559998,208.417099,35600
2015-10-26,212.949997,213.149994,208.110001,208.550003,204.485275,64000
2015-10-27,209.270004,211.179993,208.039993,208.039993,203.985199,60900
2015-10-28,208.789993,216.470001,208.169998,214.729996,210.798096,68800
2015-10-29,215.000000,217.130005,212.110001,213.070007,209.168518,34900
2015-10-30,215.000000,215.020004,210.380005,211.210007,207.342606,57700
2015-11-02,210.289993,213.360001,208.850006,209.970001,206.125336,38700
2015-11-03,207.750000,208.940002,202.000000,207.419998,203.621994,59500
2015-11-04,201.000000,204.000000,175.000000,176.360001,173.130707,149200
2015-11-05,176.000000,189.029999,176.000000,185.600006,182.201523,86700
2015-11-06,185.330002,189.179993,185.000000,188.949997,185.490189,37900
2015-11-09,185.550003,188.679993,182.100006,182.759995,179.413498,43100
2015-11-10,181.630005,185.589996,179.710007,180.320007,177.018173,46300
2015-11-11,180.699997,186.220001,180.490005,184.360001,180.984192,52900
2015-11-12,183.479996,184.389999,175.009995,176.610001,173.376114,44500
2015-11-13,176.500000,180.179993,176.279999,176.779999,173.543030,26900
2015-11-16,176.500000,178.729996,175.000000,175.460007,172.247177,26400
2015-11-17,176.460007,178.470001,170.009995,173.149994,169.979477,37100
2015-11-18,172.149994,173.839996,171.250000,172.380005,169.223587,33800
2015-11-19,174.250000,174.919998,171.520004,172.970001,169.802780,57300
2015-11-20,173.300003,194.470001,173.240005,188.630005,185.176056,78600
2015-11-23,186.929993,195.410004,185.169998,192.889999,189.358032,47200
2015-11-24,192.429993,195.039993,185.619995,188.119995,184.675369,40100
2015-11-25,188.550003,195.210007,188.289993,193.149994,189.613281,42000
2015-11-27,193.820007,199.779999,193.229996,198.690002,195.051834,15700
2015-11-30,198.000000,198.360001,193.279999,193.669998,190.123749,40700
2015-12-01,193.000000,194.850006,188.009995,193.649994,190.104126,99000
2015-12-02,193.490005,193.789993,190.779999,193.399994,189.858734,22400
2015-12-03,193.899994,200.990005,191.729996,192.059998,188.543213,35000
2015-12-04,192.429993,194.009995,191.250000,193.139999,189.603439,22600
2015-12-07,192.850006,200.320007,192.559998,195.490005,191.910416,34400
2015-12-08,195.130005,195.970001,191.179993,195.110001,191.537369,30900
2015-12-09,194.660004,197.550003,192.740005,192.940002,189.407104,25800
2015-12-10,193.259995,194.779999,189.660004,189.970001,186.491486,24400
2015-12-11,188.550003,188.550003,182.630005,183.770004,180.405029,33000
2015-12-14,182.669998,193.199997,181.119995,191.669998,188.160385,43100
2015-12-15,192.949997,197.839996,192.300003,194.220001,190.663681,24800
2015-12-16,193.970001,196.009995,191.740005,194.779999,191.213425,32500
2015-12-17,195.600006,196.110001,189.020004,189.020004,185.558929,28500
2015-12-18,187.570007,190.440002,181.919998,182.839996,179.492050,128700
2015-12-21,183.009995,188.100006,181.000000,182.600006,179.256470,36300
2015-12-22,182.449997,185.580002,180.449997,183.979996,180.611191,14800
2015-12-23,184.369995,185.279999,182.190002,183.919998,180.552292,27000
2015-12-24,182.089996,182.320007,176.809998,178.660004,175.388596,42500
2015-12-28,179.039993,184.929993,179.009995,182.610001,179.266281,35800
2015-12-29,182.610001,184.509995,180.330002,181.979996,178.647781,38700
2015-12-30,180.619995,186.559998,179.710007,183.399994,180.041809,37700
2015-12-31,181.449997,184.460007,180.529999,182.509995,179.168106,78000
2016-01-04,180.399994,183.419998,174.610001,175.050003,171.844727,73400
2016-01-05,177.020004,179.410004,174.300003,176.740005,173.503769,32600
2016-01-06,175.179993,181.979996,172.000000,179.949997,176.654968,42200
2016-01-07,176.940002,181.470001,176.020004,177.429993,174.181107,37300
2016-01-08,176.410004,178.679993,176.100006,177.899994,174.642502,48300
2016-01-11,178.419998,178.949997,171.500000,172.570007,169.410126,58000
2016-01-12,173.110001,177.440002,172.619995,174.460007,171.265503,42300
2016-01-13,173.679993,175.449997,168.389999,169.110001,166.013474,42800
2016-01-14,167.649994,169.809998,166.050003,169.490005,166.386505,61300
2016-01-15,165.729996,167.970001,158.800003,166.000000,162.960403,69700
2016-01-19,165.970001,174.119995,165.410004,171.179993,168.045563,62700
2016-01-20,170.300003,174.979996,166.009995,172.520004,169.361038,56600
2016-01-21,173.399994,175.070007,170.130005,170.600006,167.476196,39400
2016-01-22,172.160004,172.160004,165.039993,167.880005,164.806000,50400
2016-01-25,169.029999,172.490005,168.259995,170.589996,167.466370,27000
2016-01-26,169.190002,172.580002,168.919998,170.360001,167.240555,25800
2016-01-27,171.009995,171.759995,167.750000,170.699997,167.820587,57900
